tweet_id,timestamp,source,rating_numerator,rating_denominator,dog_name,tweet_text,tweet_url,dog_shape,image_url,predicted_dog_type,confidence_level,is_dog,favorite_count,retweet_count
670840546554966016,2015-11-29 05:43:44+00:00,Twitter for iPhone,10,10,Colby,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup ,t.co/jBnz3MjTzX,,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,Shih-Tzu,0.963622,True,545.0,178.0
670842764863651840,2015-11-29 05:52:33+00:00,Twitter for iPhone,420,10,,"After so many requests... here you go.

Good dogg. 420/10 ",t.co/yfAAo1gdeY,,https://pbs.twimg.com/media/CU9P717W4AAOlKx.jpg,microphone,0.0960627,False,22987.0,7983.0
670995969505435648,2015-11-29 16:01:20+00:00,Twitter for iPhone,12,10,,Yea I can't handle this job anymore your dogs are too adorable. 12/10 ,t.co/N9W5L7BLTm,,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,redbone,0.8662209999999999,True,1026.0,265.0
671109016219725825,2015-11-29 23:30:32+00:00,Twitter for iPhone,8,10,Toby,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby ,t.co/sYi2G0he4H,,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,basenji,0.855959,True,1067.0,399.0
671115716440031232,2015-11-29 23:57:10+00:00,Twitter for iPhone,6,10,Phred,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 ",t.co/mZD7Bo7HfV,,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,malinois,0.406341,True,1269.0,714.0
671122204919246848,2015-11-30 00:22:57+00:00,Twitter for iPhone,4,10,,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s ,t.co/WzVLdSHJU7,,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,goose,0.351957,False,3231.0,2306.0
671134062904504320,2015-11-30 01:10:04+00:00,Twitter for iPhone,8,10,Clarence,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 ,t.co/BHxr9O7wJY,,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,Shih-Tzu,0.18038,True,692.0,175.0
671138694582165504,2015-11-30 01:28:28+00:00,Twitter for iPhone,10,10,,Me running from commitment. 10/10 ,t.co/ycVJyFFkES,,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,Samoyed,0.587342,True,858.0,370.0
671141549288370177,2015-11-30 01:39:49+00:00,Twitter for iPhone,9,10,,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable ,t.co/HYR611wiA4,,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,guinea_pig,0.387728,False,1074.0,603.0
671147085991960577,2015-11-30 02:01:49+00:00,Twitter for iPhone,9,10,,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 ,t.co/34OhVhMkVr,,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,Yorkshire_terrier,0.4672020000000001,True,619.0,201.0
671151324042559489,2015-11-30 02:18:39+00:00,Twitter for iPhone,12,10,,*struggling to breathe properly* 12/10 ,t.co/NKHx0pcOii,,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,Rottweiler,0.781201,True,617.0,139.0
671154572044468225,2015-11-30 02:31:34+00:00,Twitter for iPhone,11,10,Holly,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 ,t.co/RcksaUrGNu,,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,Labrador_retriever,0.495047,True,660.0,203.0
671159727754231808,2015-11-30 02:52:03+00:00,Twitter for iPhone,5,10,Anthony,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 ,t.co/iHLo9rGay1,,https://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,pitcher,0.117446,False,335.0,74.0
671163268581498880,2015-11-30 03:06:07+00:00,Twitter for iPhone,8,10,,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all ,t.co/U7DQQdZ0mX,,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,African_hunting_dog,0.733025,False,1526.0,1013.0
671166507850801152,2015-11-30 03:18:59+00:00,Twitter for iPhone,10,10,Herm,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup ,t.co/gFl60yFJ0w,,https://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,refrigerator,0.829772,False,809.0,313.0
671182547775299584,2015-11-30 04:22:44+00:00,Twitter for iPhone,12,10,,This pup holds the secrets of the universe in his left eye. 12/10 ,t.co/F7xwE0wmnu,,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,Rottweiler,0.331179,True,1036.0,308.0
671186162933985280,2015-11-30 04:37:05+00:00,Twitter for iPhone,10,10,Sparky,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 ,t.co/96tMaWyoWt,,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,Chihuahua,0.319106,True,676.0,190.0
671347597085433856,2015-11-30 15:18:34+00:00,Twitter for iPhone,9,10,Lola,This is Lola. She was not fully prepared for the water slide. 9/10 ,t.co/svlkUlg3NH,,https://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,picket_fence,0.382918,False,882.0,389.0
671355857343524864,2015-11-30 15:51:24+00:00,Twitter for iPhone,10,10,Lou,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly ,t.co/FoCULrC3rD,,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,miniature_poodle,0.313811,True,452.0,111.0
671357843010908160,2015-11-30 15:59:17+00:00,Twitter for iPhone,9,10,,Tfw she says hello from the other side. 9/10 ,t.co/lS1TIDagIb,,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,Italian_greyhound,0.831757,True,372.0,144.0
671362598324076544,2015-11-30 16:18:11+00:00,Twitter for iPhone,11,10,Tanner,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 ,t.co/onC3uMpFF2,,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,tub,0.393616,False,1036.0,270.0
671390180817915904,2015-11-30 18:07:47+00:00,Twitter for iPhone,7,10,,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet ,t.co/U1mSS3Ykez,,https://pbs.twimg.com/media/CVFBzpXVEAAHIOv.jpg,zebra,0.997673,False,1338.0,688.0
671485057807351808,2015-12-01 00:24:48+00:00,Twitter for iPhone,11,10,Penelope,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup ,t.co/CqcRagJlyS,,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,Samoyed,0.627901,True,713.0,214.0
671486386088865792,2015-12-01 00:30:04+00:00,Twitter for iPhone,10,10,Malcolm,This is Malcolm. He just saw a spider. 10/10 ,t.co/ympkwF65Dx,,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,German_shepherd,0.8270350000000001,True,538.0,181.0
671488513339211776,2015-12-01 00:38:31+00:00,Twitter for iPhone,8,10,Julius,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 ,t.co/CwUK5AIgeD,,https://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,hermit_crab,0.5287609999999999,False,935.0,440.0
671497587707535361,2015-12-01 01:14:35+00:00,Twitter for iPhone,11,10,Pip,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 ,t.co/EY1uZJUGYJ,,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,swing,0.0891647,False,861.0,416.0
671504605491109889,2015-12-01 01:42:28+00:00,Twitter for iPhone,11,10,Charlie,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 ,t.co/mGW5c50mPA,,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,toy_poodle,0.259115,True,6501.0,3294.0
671511350426865664,2015-12-01 02:09:16+00:00,Twitter for iPhone,8,10,Hammond,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog ,t.co/OgDF2ES3Q9,,https://pbs.twimg.com/media/CVGwAh-W4AAIHJz.jpg,hermit_crab,0.625409,False,1481.0,645.0
671518598289059840,2015-12-01 02:38:04+00:00,Twitter for iPhone,9,10,Scruffers,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers ,t.co/nLQoltwEZ7,,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,Lakeland_terrier,0.428275,True,882.0,272.0
671520732782923777,2015-12-01 02:46:33+00:00,Twitter for iPhone,10,10,Alejandro,Meet Alejandro. He's an extremely seductive pup. 10/10 ,t.co/C7dPcCUNpF,,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,Pomeranian,0.551031,True,1298.0,488.0
671528761649688577,2015-12-01 03:18:27+00:00,Twitter for iPhone,10,10,Jax,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 ,t.co/HwiLcDPaCi,,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,Doberman,0.782626,True,783.0,235.0
671533943490011136,2015-12-01 03:39:03+00:00,Twitter for iPhone,6,10,,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup ,t.co/pcx8jm1J1K,,https://pbs.twimg.com/media/CVHEju0XAAEUZRY.jpg,hen,0.556524,False,948.0,533.0
671536543010570240,2015-12-01 03:49:23+00:00,Twitter for iPhone,9,10,Reginald,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy ,t.co/1U5Ro5FA4c,,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,pug,0.537652,True,1099.0,371.0
671538301157904385,2015-12-01 03:56:22+00:00,Twitter for iPhone,8,10,Baxter,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet ,t.co/fUuiyu2QTD,,https://pbs.twimg.com/media/CVHIhi2WsAEgdKk.jpg,park_bench,0.194211,False,867.0,352.0
671542985629241344,2015-12-01 04:14:59+00:00,Twitter for iPhone,10,10,JD,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill ",t.co/zzueJV9jCF,,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,Shetland_sheepdog,0.980339,True,1016.0,518.0
671544874165002241,2015-12-01 04:22:29+00:00,Twitter for iPhone,6,10,,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 ,t.co/QVaEMsB9tS,,https://pbs.twimg.com/media/CVHOgDvU4AAfrXD.jpg,feather_boa,0.240858,False,1827.0,958.0
671547767500775424,2015-12-01 04:33:59+00:00,Twitter for iPhone,10,10,Marley,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 ,t.co/f99MV0htAV,,https://pbs.twimg.com/media/CVHRIiqWEAAj98K.jpg,Loafer,0.25508800000000004,False,1256.0,541.0
671550332464455680,2015-12-01 04:44:10+00:00,Twitter for iPhone,1,10,,After 22 minutes of careful deliberation this dog is being demoted to a 1/10. The longer you look at him the more terrifying he becomes,,,,,,,844.0,193.0
671561002136281088,2015-12-01 05:26:34+00:00,Twitter for iPhone,13,10,,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 ,t.co/q6RsuOVYwU,,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,Gordon_setter,0.4693729999999999,True,11923.0,6656.0
671729906628341761,2015-12-01 16:37:44+00:00,Twitter for iPhone,13,10,,I'm just going to leave this one here as well. 13/10 ,t.co/DaD5SyajWt,,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,kuvasz,0.431469,True,7918.0,3989.0
671735591348891648,2015-12-01 17:00:19+00:00,Twitter for iPhone,11,10,Oscar,This is Oscar. He's ready for Christmas. 11/10 ,t.co/TON0Irzgwr,,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,stone_wall,0.271121,False,1345.0,694.0
671743150407421952,2015-12-01 17:30:22+00:00,Twitter for iPhone,11,10,,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet ,t.co/2IslQ8ZSc7,,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,toy_poodle,0.4194270000000001,True,700.0,218.0
671744970634719232,2015-12-01 17:37:36+00:00,Twitter for iPhone,6,10,,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle ,t.co/wwwYO9C9kl,,https://pbs.twimg.com/media/CVKEfMKWoAAR-Ud.jpg,ice_bear,0.251193,False,1264.0,708.0
671763349865160704,2015-12-01 18:50:38+00:00,Twitter for iPhone,9,10,Mark,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark ,t.co/m9NleZ1i80,,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,prayer_rug,0.445334,False,1552.0,831.0
671768281401958400,2015-12-01 19:10:13+00:00,Twitter for iPhone,10,10,,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 ,t.co/TASnD8Q08S,,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,Chihuahua,0.500373,True,1117.0,456.0
671789708968640512,2015-12-01 20:35:22+00:00,Twitter for iPhone,13,10,space,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup ,t.co/SfPQ2KeLdq,,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,dalmatian,0.114259,True,6592.0,3184.0
671855973984772097,2015-12-02 00:58:41+00:00,Twitter for iPhone,8,10,,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with ,t.co/gpWLdbposg,,https://pbs.twimg.com/media/CVLpciDW4AAleh-.jpg,chimpanzee,0.636031,False,837.0,398.0
671866342182637568,2015-12-02 01:39:53+00:00,Twitter for iPhone,10,10,Dylan,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 ,t.co/FWJQ1zQLiI,,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,Labrador_retriever,0.8756139999999999,True,1051.0,451.0
671874878652489728,2015-12-02 02:13:48+00:00,Twitter for iPhone,10,10,Mia,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel ,t.co/3J7wkwW4FG,,https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,china_cabinet,0.996031,False,1171.0,507.0
671879137494245376,2015-12-02 02:30:43+00:00,Twitter for iPhone,5,10,Brad,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad ,t.co/vPXKSaNsbE,,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,bee_eater,0.30264800000000003,False,1312.0,609.0
671882082306625538,2015-12-02 02:42:26+00:00,Twitter for iPhone,11,10,Batdog,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog ,t.co/Clg16EVy9O,,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,ski_mask,0.968325,False,3254.0,1279.0
671891728106971137,2015-12-02 03:20:45+00:00,Twitter for iPhone,11,10,Mojo,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup ,t.co/dzZYx2NByW,,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,Labrador_retriever,0.567933,True,1221.0,520.0
671896809300709376,2015-12-02 03:40:57+00:00,Twitter for iPhone,10,10,Lola,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable ,t.co/eqmkr2gmPH,,,,,,7933.0,3855.0
672068090318987265,2015-12-02 15:01:33+00:00,Twitter for iPhone,7,10,Gizmo,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 ,t.co/XkMtCGhr4a,,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,pug,0.8633850000000001,True,1200.0,468.0
672082170312290304,2015-12-02 15:57:30+00:00,Twitter for iPhone,11,10,Patch,This is Patch. He wants to be a Christmas tree. 11/10 ,t.co/WTJtf9O8Jg,,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,hamster,0.13244,False,883.0,338.0
672095186491711488,2015-12-02 16:49:14+00:00,Twitter for iPhone,9,10,Tuco,This is Tuco. That's the toast that killed his father. 9/10 ,t.co/ujnWy26RMe,,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,pug,0.794087,True,928.0,339.0
672125275208069120,2015-12-02 18:48:47+00:00,Twitter for iPhone,11,10,just,This is just impressive I have nothing else to say. 11/10 ,t.co/LquQZiZjJP,,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,tennis_ball,0.999834,False,2220.0,1051.0
672139350159835138,2015-12-02 19:44:43+00:00,Twitter for iPhone,12,10,,This pup has a heart on its ass and that is downright legendary. 12/10 ,t.co/0OI927mmNJ,,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,Rottweiler,0.29099200000000003,True,1620.0,639.0
672160042234327040,2015-12-02 21:06:56+00:00,Twitter for iPhone,8,10,Bubba,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper ,t.co/aNkkl5nH3W,pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,pug,0.561027,True,820.0,329.0
672169685991993344,2015-12-02 21:45:16+00:00,Twitter for iPhone,10,10,Bradley,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 ,t.co/AjBkGTyCeO,,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,cocker_spaniel,0.991011,True,954.0,336.0
672205392827572224,2015-12-03 00:07:09+00:00,Twitter for iPhone,9,10,Opal,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper ,t.co/yRBQF9OS7D,pupper,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,carton,0.952613,False,2094.0,1052.0
672222792075620352,2015-12-03 01:16:17+00:00,Twitter for iPhone,9,10,Cal,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 ,t.co/EW4MsOrF5O,,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,beagle,0.958178,True,732.0,193.0
672231046314901505,2015-12-03 01:49:05+00:00,Twitter for iPhone,5,10,,Exotic underwater dog here. Very shy. Wont return tennis balls I toss him. Never been petted. 5/10 I bet he's soft ,t.co/WH7Nzc5IBA,,https://pbs.twimg.com/media/CVQ-kfWWoAAXV15.jpg,killer_whale,0.8239190000000001,False,1702.0,928.0
672239279297454080,2015-12-03 02:21:48+00:00,Twitter for iPhone,7,10,Ridley,This is Ridley. He doesn't know how to couch. 7/10 ,t.co/UHJE0UgMf7,,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,pug,0.332536,True,838.0,297.0
672245253877968896,2015-12-03 02:45:32+00:00,Twitter for iPhone,12,10,Snickers,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers ,t.co/aCRKDaFmVr,,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,Chihuahua,0.7189439999999999,True,632.0,143.0
672248013293752320,2015-12-03 02:56:30+00:00,Twitter for iPhone,10,10,,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all ,t.co/uhx5gfpx5k,,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,Irish_terrier,0.413173,True,1614.0,552.0
672254177670729728,2015-12-03 03:21:00+00:00,Twitter for iPhone,11,10,Rolf,This is Rolf. He's having the time of his life. 11/10 good pupper ,t.co/OO6MqEbqG3,pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,pug,0.979487,True,1337.0,684.0
672256522047614977,2015-12-03 03:30:19+00:00,Twitter for iPhone,8,10,,Mighty rare dogs here. Long smooth necks. Great knees. Travel in squads. 1 out of every 14 is massive. 8/10 for all ,t.co/PoMKKnKpRd,,https://pbs.twimg.com/media/CVRVvRMWEAIBKOP.jpg,ostrich,0.999004,False,2628.0,1409.0
672264251789176834,2015-12-03 04:01:02+00:00,Twitter for iPhone,10,10,Kreg,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 ,t.co/TUeuaOmunV,,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,Chihuahua,0.6098600000000001,True,1057.0,307.0
672267570918129665,2015-12-03 04:14:13+00:00,Twitter for iPhone,10,10,,When you accidentally open up the front facing camera. 10/10 ,t.co/jDXxZARQIZ,,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,Irish_terrier,0.716932,True,1381.0,565.0
672272411274932228,2015-12-03 04:33:27+00:00,Twitter for iPhone,11,10,Pippin,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 ,t.co/ZICNl6tIr5,,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,pug,0.914685,True,5998.0,3093.0
672466075045466113,2015-12-03 17:23:00+00:00,Twitter for iPhone,12,10,Franq,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups ,t.co/8lKFBOQ2J5,,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,cocker_spaniel,0.150424,True,1262.0,483.0
672475084225949696,2015-12-03 17:58:48+00:00,Twitter for iPhone,8,10,Buddy,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well ,t.co/mYhQvAdV4f,,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,terrapin,0.879286,False,1354.0,647.0
672481316919734272,2015-12-03 18:23:34+00:00,Twitter for iPhone,12,10,Jazz,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper ,t.co/mVCMemhXAP,pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Border_collie,0.599454,True,672.0,120.0
672482722825261057,2015-12-03 18:29:09+00:00,Twitter for iPhone,10,10,light,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero ,t.co/LPPa3btIIt,,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,West_Highland_white_terrier,0.5861729999999999,True,1049.0,548.0
672488522314567680,2015-12-03 18:52:12+00:00,Twitter for iPhone,10,10,Jackie,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie ",t.co/rVfi6CCidK,,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,Doberman,0.605358,True,1038.0,399.0
672523490734551040,2015-12-03 21:11:09+00:00,Twitter for iPhone,10,10,,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 ,t.co/EH0N3dFKUi,,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,golden_retriever,0.5659810000000001,True,586.0,151.0
672538107540070400,2015-12-03 22:09:14+00:00,Twitter for iPhone,7,10,Darby,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 ,t.co/rSndxTL0Ap,,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,Siamese_cat,0.383937,False,951.0,336.0
672591271085670400,2015-12-04 01:40:29+00:00,Twitter for iPhone,8,10,,Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all ,t.co/Pa8EmpDCuI,,https://pbs.twimg.com/media/CVWGMQMWUAA7aOM.jpg,gondola,0.13429000000000002,False,673.0,174.0
672591762242805761,2015-12-04 01:42:26+00:00,Twitter for iPhone,10,10,Taz,This is Taz. He boxes leaves. 10/10 ,t.co/bWQ0iIcP0w,,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,kuvasz,0.777659,True,889.0,305.0
672594978741354496,2015-12-04 01:55:13+00:00,Twitter for iPhone,9,10,Scott,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper ,t.co/jyXbZ35MYz,pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,Great_Pyrenees,0.755945,True,1241.0,566.0
672604026190569472,2015-12-04 02:31:10+00:00,Twitter for iPhone,11,10,,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of ,t.co/xHXNaPAYRe,,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,toy_poodle,0.8201579999999999,True,1029.0,365.0
672609152938721280,2015-12-04 02:51:33+00:00,Twitter for iPhone,9,10,Caryl,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl ,t.co/YAVwvNaois,,https://pbs.twimg.com/media/CVWWdKLWEAEnSk7.jpg,microwave,0.981946,False,1030.0,357.0
672614745925664768,2015-12-04 03:13:46+00:00,Twitter for iPhone,6,10,Norman,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 ,t.co/ntxsR98f3U,pupper,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,starfish,0.712717,False,1142.0,534.0
672622327801233409,2015-12-04 03:43:54+00:00,Twitter for iPhone,12,10,,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly ,t.co/Cv7dRdcMvQ,pupper,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,golden_retriever,0.952773,True,1206.0,444.0
672640509974827008,2015-12-04 04:56:09+00:00,Twitter for iPhone,9,10,Leonidas,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down ,t.co/uNrmYDUa9M,,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,Chesapeake_Bay_retriever,0.420155,True,916.0,289.0
672828477930868736,2015-12-04 17:23:04+00:00,Twitter for iPhone,9,10,Jerry,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 ,t.co/fvxHL6cRRs,,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,sandbar,0.118154,False,1166.0,450.0
672834301050937345,2015-12-04 17:46:12+00:00,Twitter for iPhone,10,10,Ed,"This is Ed. He's not mad, just disappointed. 10/10 ",t.co/BIljU0zhLN,,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,Pembroke,0.5825600000000001,True,1221.0,528.0
672877615439593473,2015-12-04 20:38:19+00:00,Twitter for iPhone,8,10,Oscar,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar ,t.co/dJHI7uC2y3,,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,Chihuahua,0.412362,True,962.0,325.0
672884426393653248,2015-12-04 21:05:23+00:00,Twitter for iPhone,6,10,,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup ,t.co/g5YkRqP0dg,,https://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg,tusker,0.12241,False,1438.0,777.0
